Archive;Volume;Path;Contenuto Volume;Numero Totale Record Associati;Numero Record Cancellati Logicamente;Campo Tecnico (Esiste Si/No)
ucb_pharma_fa;2771;\\10.0.0.119\Volume-141\ucbpharma\ft_attive\2771;Vuoto;0;0;Si
ucb_pharma_fa;3008;\\10.0.0.119\Volume-144\ucbpharma\ft_attive\3008;File Tecnico;0;0;Si
ucb_pharma_fa;3199;\\10.0.0.119\Volume-147\ucbpharma\ft_attive\3199;File Tecnico;0;0;Si
ucb_pharma_fa;3329;\\10.0.0.119\Volume-150\ucbpharma\ft_attive\3329;Vuoto;0;0;Si
ucb_pharma_fa;3493;\\10.0.0.120\Volume-152\ucbpharma\ft_attive\3493;File Tecnico;0;0;Si
ucb_pharma_fa;3662;\\10.0.0.120\Volume-155\ucbpharma\ft_attive\3662;File Tecnico;0;0;Si
ucb_pharma_fa;3838;\\10.0.0.120\Volume-160\ucbpharma\ft_attive\3838;File Tecnico;0;0;Si
ucb_pharma_fa;3970;\\10.0.0.122\Volume-162\ucbpharma\ft_attive\3970;File Tecnico;0;0;Si
ucb_pharma_fa;4174;\\10.0.0.122\Volume-166\ucbpharma\ft_attive\4174;File Tecnico;0;0;Si
ucb_pharma_fa;4439;\\10.0.0.122\Volume-169\ucbpharma\ft_attive\4439;File Tecnico;0;0;Si
ucb_pharma_fa;4593;\\10.0.0.122\Volume-172\ucbpharma\ft_attive\4593;File Tecnico;0;0;Si
ucb_pharma_fa;4635;\\10.0.0.122\Volume-185\ucbpharma\ft_attive\4635;File Tecnico;0;0;Si
ucb_pharma_ordini;566;\\10.0.0.110\Volume-21\ucbpharma\ordini\566;File Tecnico;0;0;Si
ucb_pharma_ordini;653;\\10.0.0.110\Volume-27\ucbpharma\ordini\653;File Tecnico;0;0;Si
ucb_pharma_ordini;702;\\10.0.0.110\Volume-56\ucbpharma\ordini\702;File Tecnico;0;0;Si
ucb_pharma_ordini;727;\\10.0.0.120\Volume-91\ucbpharma\ordini\727;File Tecnico;0;0;Si
ucb_pharma_ordini;744;\\10.0.0.120\Volume-97\ucbpharma\ordini\744;File Tecnico;0;0;Si
ucb_pharma_ordini;750;\\10.0.0.120\Volume-101\ucbpharma\ordini\750;Inesistente;0;0;Si
ucb_pharma_ordini;767;\\10.0.0.120\Volume-106\ucbpharma\ordini\767;File Tecnico;0;0;Si
ucb_pharma_ordini;783;\\10.0.0.121\Volume-112\ucbpharma\ordini\783;File Tecnico;0;0;Si
ucb_pharma_ordini;791;\\10.0.0.121\Volume-114\ucbpharma\ordini\791;File Tecnico;0;0;Si
ucb_pharma_ordini;797;\\10.0.0.121\Volume-117\ucbpharma\ordini\797;File Tecnico;0;0;Si
ucb_pharma_ordini;810;\\10.0.0.121\Volume-123\ucbpharma\ordini\810;File Tecnico;0;0;Si
ucb_pharma_ordini;819;\\10.0.0.121\Volume-126\ucbpharma\ordini\819;File Tecnico;0;0;Si
ucb_pharma_ordini;831;\\10.0.0.121\Volume-128\ucbpharma\ordini\831;File Tecnico;0;0;Si
ucb_pharma_ordini;841;\\10.0.0.119\Volume-132\ucbpharma\ordini\841;File Tecnico;0;0;Si
ucb_pharma_ordini;847;\\10.0.0.119\Volume-136\ucbpharma\ordini\847;File Tecnico;0;0;Si
ucb_pharma_ordini;853;\\10.0.0.119\Volume-139\ucbpharma\ordini\853;File Tecnico;0;0;Si
ucb_pharma_ordini;856;\\10.0.0.119\Volume-141\ucbpharma\ordini\856;File Tecnico;0;0;Si
ucb_pharma_ordini;864;\\10.0.0.120\Volume-160\ucbpharma\ordini\864;File Tecnico;0;0;Si
UBI_BVC_EC;15001;\\10.0.0.118\Volume-79\UBI\BVC\Images;Inesistente;33357;33357;Si
HERTZ_Contratti;13848;\\10.0.0.120\Volume-106\hertz\Contratti\13848;File Tecnico;13701;13701;Si
Wartsila_CicloAttivo;138;\\10.0.0.120\Volume-106\Wartsila\CicloAttivo\138;File Tecnico;1065;1065;Si
dhlgf_fatattive;4142;\\10.0.0.121\volume-123\dhl\global\ft_attive\4142;Inesistente;526;526;Si
dhlgf_fatattive;4143;\\10.0.0.121\volume-123\dhl\global\ft_attive\4143;Inesistente;526;526;Si
Genialloyd_CasellaMail;97661;\\10.0.0.120\Volume-106\genialloyd\CasellaMail\97661;File Tecnico;205;205;Si
Percassi_CicloPassivo;40948;\\10.0.0.121\Volume-118\Percassi\CicloPassivo\40948;Inesistente;197;197;Si
Percassi_CicloPassivo;40949;\\10.0.0.121\Volume-118\Percassi\CicloPassivo\40949;Inesistente;197;197;Si
UBI_CARIME_EC;15000;\\10.0.0.118\Volume-81\UBI\CRM\Images;Inesistente;123;123;Si
Percassi_CicloAttivo;835;\\10.0.0.110\volume-19\Percassi\CicloAttivo\835;Inesistente;111;111;Si
Wartsila_Ordini;379;\\10.0.0.120\Volume-106\Wartsila\Ordini\379;File Tecnico;59;59;Si
Percassi_Legale;61;\\10.0.0.110\Volume-19\Percassi\Legale\61;Inesistente;33;33;Si
comservice_ft_passive;110212;\\10.0.0.120\Volume-91\Comservice\FtPassive\110212;Inesistente;26;26;Si
comservice_ft_passive;145901;\\10.0.0.119\volume-132\Comservice\FtPassive\145901;Inesistente;17;17;Si
comservice_ft_passive;152335;\\10.0.0.119\Volume-139\Comservice\FtPassive\152335;Inesistente;12;12;Si
comservice_ft_passive;113549;\\10.0.0.120\Volume-103\Comservice\FtPassive\113549;Inesistente;8;8;Si
comservice_ft_passive;149995;\\10.0.0.119\Volume-136\Comservice\FtPassive\149995;Inesistente;6;6;Si
comservice_ft_passive;149685;\\10.0.0.119\Volume-136\Comservice\FtPassive\149685;Inesistente;5;5;Si
bps;229220;\\10.0.0.119\Volume-141\popsondrio\banca\229220;Inesistente;4;4;Si
comservice_ft_passive;110213;\\10.0.0.120\Volume-91\Comservice\FtPassive\110213;Inesistente;2;2;Si
Percassi_CicloPassivo;28375;\\10.0.0.120\Volume-106\Percassi\CicloPassivo\28375;Inesistente;2;2;Si
Percassi_CicloPassivo;28144;\\10.0.0.120\Volume-106\Percassi\CicloPassivo\28144;Inesistente;1;1;Si
Percassi_CicloPassivo;28373;\\10.0.0.120\Volume-106\Percassi\CicloPassivo\28373;Inesistente;1;1;Si
AdiR_LibriRegistri;2;\\10.0.0.120\Volume-108\AdiR\LibriRegistri\2;Vuoto;0;0;Si
AdiR_LibriRegistri;100;\\10.0.0.121\Volume-114\AdiR\LibriRegistri\100;File Tecnico;0;0;Si
AdiR_LibriRegistri;111;\\10.0.0.121\Volume-123\AdiR\LibriRegistri\111;File Tecnico;0;0;Si
AdiR_LibriRegistri;116;\\10.0.0.121\Volume-126\AdiR\LibriRegistri\116;File Tecnico;0;0;Si
AdiR_LibriRegistri;119;\\10.0.0.121\Volume-128\AdiR\LibriRegistri\119;File Tecnico;0;0;Si
AdiR_LibriRegistri;125;\\10.0.0.119\Volume-132\AdiR\LibriRegistri\125;File Tecnico;0;0;Si
AdiR_LibriRegistri;130;\\10.0.0.119\Volume-136\AdiR\LibriRegistri\130;File Tecnico;0;0;Si
AdiR_LibriRegistri;133;\\10.0.0.119\Volume-139\AdiR\LibriRegistri\133;File Tecnico;0;0;Si
AdiR_LibriRegistri;138;\\10.0.0.119\Volume-141\AdiR\LibriRegistri\138;File Tecnico;0;0;Si
AdiR_LibriRegistri;143;\\10.0.0.119\Volume-144\AdiR\LibriRegistri\143;File Tecnico;0;0;Si
AdiR_LibriRegistri;148;\\10.0.0.119\Volume-147\AdiR\LibriRegistri\148;File Tecnico;0;0;Si
AdiR_LibriRegistri;152;\\10.0.0.119\Volume-150\AdiR\LibriRegistri\152;File Tecnico;0;0;Si
AdiR_LibriRegistri;156;\\10.0.0.120\Volume-152\AdiR\LibriRegistri\156;File Tecnico;0;0;Si
AdiR_LibriRegistri;162;\\10.0.0.120\Volume-155\AdiR\LibriRegistri\162;File Tecnico;0;0;Si
AdiR_LibriRegistri;169;\\10.0.0.120\Volume-160\AdiR\LibriRegistri\169;File Tecnico;0;0;Si
AdiR_LibriRegistri;172;\\10.0.0.122\Volume-162\AdiR\LibriRegistri\172;File Tecnico;0;0;Si
AdiR_LibriRegistri;177;\\10.0.0.122\Volume-166\AdiR\LibriRegistri\177;File Tecnico;0;0;Si
AdiR_LibriRegistri;184;\\10.0.0.122\Volume-169\AdiR\LibriRegistri\184;File Tecnico;0;0;Si
AdiR_LibriRegistri;186;\\10.0.0.122\Volume-172\AdiR\LibriRegistri\186;File Tecnico;0;0;Si
AdiR_LibriRegistri;191;\\10.0.0.122\Volume-174\AdiR\LibriRegistri\191;File Tecnico;0;0;Si
AdiR_LibriRegistri;195;\\10.0.0.122\Volume-177\AdiR\LibriRegistri\195;File Tecnico;0;0;Si
AdiR_LibriRegistri;200;\\10.0.0.122\Volume-179\AdiR\LibriRegistri\200;File Tecnico;0;0;Si
AdiR_LibriRegistri;204;\\10.0.0.122\Volume-181\AdiR\LibriRegistri\204;File Tecnico;0;0;Si
AdiR_LibriRegistri;209;\\10.0.0.122\Volume-183\AdiR\LibriRegistri\209;File Tecnico;0;0;Si
AdiR_LibriRegistri;211;\\10.0.0.122\Volume-185\AdiR\LibriRegistri\211;File Tecnico;0;0;Si
Adir_VerbaliCDA;100;\\10.0.0.119\Volume-141\AdiR\VerbaliCDA\100;File Tecnico;0;0;Si
Adir_VerbaliCDA;120;\\10.0.0.120\Volume-155\AdiR\VerbaliCDA\120;File Tecnico;0;0;Si
Adir_VerbaliCDA;125;\\10.0.0.120\Volume-160\AdiR\VerbaliCDA\125;File Tecnico;0;0;Si
Adir_VerbaliCDA;128;\\10.0.0.122\Volume-162\AdiR\VerbaliCDA\128;File Tecnico;0;0;Si
Adir_VerbaliCDA;133;\\10.0.0.122\Volume-166\AdiR\VerbaliCDA\133;File Tecnico;0;0;Si
Adir_VerbaliCDA;138;\\10.0.0.122\Volume-169\AdiR\VerbaliCDA\138;File Tecnico;0;0;Si
Adir_VerbaliCDA;140;\\10.0.0.122\Volume-172\AdiR\VerbaliCDA\140;File Tecnico;0;0;Si
Adir_VerbaliCDA;142;\\10.0.0.122\Volume-174\AdiR\VerbaliCDA\142;File Tecnico;0;0;Si
Adir_VerbaliCDA;147;\\10.0.0.122\Volume-177\AdiR\VerbaliCDA\147;File Tecnico;0;0;Si
Adir_VerbaliCDA;150;\\10.0.0.122\Volume-179\AdiR\VerbaliCDA\150;File Tecnico;0;0;Si
Adir_VerbaliCDA;153;\\10.0.0.122\Volume-181\AdiR\VerbaliCDA\153;File Tecnico;0;0;Si
Adir_VerbaliCDA;156;\\10.0.0.122\Volume-183\AdiR\VerbaliCDA\156;File Tecnico;0;0;Si
Adir_VerbaliCDA;159;\\10.0.0.122\Volume-185\AdiR\VerbaliCDA\159;File Tecnico;0;0;Si
Alitalia_Amos;1;\\10.0.0.110\Volume-56\alitalia\amos01;Inesistente;0;0;Si
Alitalia_Amos;5290;\\10.0.0.121\Volume-114\Alitalia_Amos\5290;File Tecnico;0;0;Si
Alitalia_Amos;5291;\\10.0.0.119\Volume-144\Alitalia_Amos\5291;File Tecnico;0;0;Si
ALLIANZ_GA;34562;\\10.0.0.120\Volume-106\Allianz\GA\34562;File Tecnico;0;0;Si
ALLIANZ_GA;34805;\\10.0.0.121\Volume-112\Allianz\GA\34805;File Tecnico;0;0;Si
ALLIANZ_GA;34815;\\10.0.0.121\Volume-114\Allianz\GA\34815;File Tecnico;0;0;Si
ALLIANZ_GA;34816;\\10.0.0.121\Volume-117\Allianz\GA\34816;File Tecnico;0;0;Si
ALLIANZ_GA;34865;\\10.0.0.121\Volume-123\Allianz\GA\34865;File Tecnico;0;0;Si
ALLIANZ_GA;34932;\\10.0.0.121\Volume-126\Allianz\GA\34932;File Tecnico;0;0;Si
ALLIANZ_GA;34967;\\10.0.0.121\Volume-128\Allianz\GA\34967;File Tecnico;0;0;Si
ALLIANZ_GA;35007;\\10.0.0.119\Volume-132\Allianz\GA\35007;File Tecnico;0;0;Si
ALLIANZ_GA;35076;\\10.0.0.119\Volume-136\Allianz\GA\35076;File Tecnico;0;0;Si
ALLIANZ_GA;35109;\\10.0.0.119\Volume-139\Allianz\GA\35109;File Tecnico;0;0;Si
ALLIANZ_GA;35168;\\10.0.0.119\Volume-141\Allianz\GA\35168;File Tecnico;0;0;Si
ALLIANZ_GA;35208;\\10.0.0.120\Volume-160\Allianz\GA\35208;File Tecnico;0;0;Si
ALLIANZ_GA;10000004;\\10.0.0.110\Volume-157\Allianz\GA\10000004;Vuoto;0;0;Si
ALLIANZ_GA;11000005;\\10.0.0.110\Volume-157\Allianz\GA\11000005;Vuoto;0;0;Si
ALLIANZ_GA;12000003;\\10.0.0.120\Volume-108\Allianz\GA\12000003;Vuoto;0;0;Si
ALLIANZ_GA;12000004;\\10.0.0.110\Volume-157\Allianz\GA\12000004;Vuoto;0;0;Si
ALLIANZ_GA;13000001;\\10.0.0.120\Volume-108\Allianz\GA\13000001;Vuoto;0;0;Si
ALLIANZ_GA;13001383;\\10.0.0.120\Volume-106\Allianz\GA\13001383;File Tecnico;0;0;Si
ALLIANZ_GA;13002989;\\10.0.0.121\Volume-110\Allianz\GA\13002989;Inesistente;0;0;Si
ALLIANZ_GA;13003313;\\10.0.0.121\Volume-112\Allianz\GA\13003313;File Tecnico;0;0;Si
ALLIANZ_GA;13003394;\\10.0.0.121\Volume-114\Allianz\GA\13003394;File Tecnico;0;0;Si
ALLIANZ_GA;13003400;\\10.0.0.121\Volume-117\Allianz\GA\13003400;File Tecnico;0;0;Si
ALLIANZ_GA;13003439;\\10.0.0.110\Volume-157\Allianz\GA\13003439;Vuoto;0;0;Si
ALLIANZ_GA;13003440;\\10.0.0.121\Volume-128\Allianz\GA\13003440;File Tecnico;0;0;Si
Alstom_FatturePassive;100;\\10.0.0.121\Volume-126\Alstom\FatturePassive\100;File Tecnico;0;0;Si
Alstom_FatturePassive;358;\\10.0.0.121\Volume-128\Alstom\FatturePassive\358;File Tecnico;0;0;Si
Alstom_FatturePassive;506;\\10.0.0.119\Volume-132\Alstom\FatturePassive\506;File Tecnico;0;0;Si
Alstom_FatturePassive;719;\\10.0.0.119\Volume-136\Alstom\FatturePassive\719;File Tecnico;0;0;Si
Alstom_FatturePassive;857;\\10.0.0.119\Volume-139\Alstom\FatturePassive\857;File Tecnico;0;0;Si
Alstom_FatturePassive;1026;\\10.0.0.119\Volume-141\Alstom\FatturePassive\1026;File Tecnico;0;0;Si
Alstom_FatturePassive;1243;\\10.0.0.119\Volume-144\Alstom\FatturePassive\1243;File Tecnico;0;0;Si
Alstom_FatturePassive;1441;\\10.0.0.119\Volume-147\Alstom\FatturePassive\1441;File Tecnico;0;0;Si
Alstom_FatturePassive;1460;\\10.0.0.119\Volume-150\Alstom\FatturePassive\1460;File Tecnico;0;0;Si
Alstom_FatturePassive;1464;\\10.0.0.120\Volume-152\Alstom\FatturePassive\1464;File Tecnico;0;0;Si
Alstom_FatturePassive;1466;\\10.0.0.122\Volume-179\Alstom\FatturePassive\1466;Vuoto;0;0;Si
AMISSIMA_Assicurazioni_CicloPassivo;100;\\10.0.0.110\Volume-56\Amissima\Assicurazioni\Ciclopassivo\100;File Tecnico;0;0;Si
AMISSIMA_VitaNuova_CicloPassivo;100;\\10.0.0.110\Volume-56\Amissima\VitaNuova\CicloPassivo\100;File Tecnico;0;0;Si
Amplifon_Grafometrica;1;\\10.0.0.120\volume-91\Amplifon\Grafometrica\100;File Tecnico;0;0;Si
Amplifon_Grafometrica;22;\\10.0.0.119\Volume-141\Amplifon\Grafometrica\22;File Tecnico;0;0;Si
Aria_CicloAttivo;131;\\10.0.0.121\Volume-123\aria\cicloattivo\131;Inesistente;0;0;Si
Aria_CicloAttivo;139;\\10.0.0.121\Volume-128\aria\cicloattivo\139;File Tecnico;0;0;Si
Aria_CicloAttivo;143;\\10.0.0.119\Volume-132\aria\cicloattivo\143;File Tecnico;0;0;Si
Aria_CicloAttivo;145;\\10.0.0.119\Volume-141\aria\cicloattivo\145;File Tecnico;0;0;Si
Aria_CicloAttivo;147;\\10.0.0.122\Volume-172\aria\cicloattivo\147;File Tecnico;0;0;Si
Aria_Contratti;1;\\10.0.0.112\Volume-63\aria\contratti\01;Vuoto;0;0;Si
Assimoco_EmailAgenzie;1;\\10.0.0.112\Volume-68\assimoco\EmailAgenzie\01;Inesistente;0;0;Si
Assimoco_EmailAgenzie;1796;\\10.0.0.120\Volume-106\assimoco\EmailAgenzie\1796;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1812;\\10.0.0.121\Volume-112\assimoco\EmailAgenzie\1812;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1818;\\10.0.0.121\Volume-114\assimoco\EmailAgenzie\1818;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1821;\\10.0.0.121\Volume-117\assimoco\EmailAgenzie\1821;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1830;\\10.0.0.121\Volume-123\assimoco\EmailAgenzie\1830;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1845;\\10.0.0.121\Volume-126\assimoco\EmailAgenzie\1845;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1848;\\10.0.0.121\Volume-128\assimoco\EmailAgenzie\1848;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1853;\\10.0.0.119\Volume-132\assimoco\EmailAgenzie\1853;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1858;\\10.0.0.119\Volume-136\assimoco\EmailAgenzie\1858;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1864;\\10.0.0.119\Volume-141\assimoco\EmailAgenzie\1864;File Tecnico;0;0;Si
Assimoco_EmailAgenzie;1866;\\10.0.0.120\Volume-160\assimoco\EmailAgenzie\1866;File Tecnico;0;0;Si
BancaIfis_Contratti;140;\\10.0.0.112\Volume-63\Fiditalia\Contratti\Multiconto\140;File Tecnico;2;0;Si
BancaIfis_Contratti;10339;\\10.0.0.112\Volume-63\Fiditalia\Contratti\PikTik\339;File Tecnico;6;0;Si
bl_effetti_immagini;197;\\10.0.0.118\Volume-78\BLO\EffettiIMG\Images;Inesistente;0;0;No
bl_effetti_immagini;7489;\\10.0.0.118\Volume-78\BLO\EffettiIMG\Images;Inesistente;0;0;No
bl_effetti_immagini;7490;\\10.0.0.118\Volume-78\BLO\EffettiIMG\Images;Inesistente;0;0;No
bpi_bonifici;339;\\10.0.0.112\Volume-64\BLO\BPI\BONIFICI\339;Vuoto;3117;0;No
bpi_bonifici;902;\\10.0.0.112\Volume-64\BLO\BPI\BONIFICI\902;Vuoto;10086;0;No
bpi_bonifici;936;\\10.0.0.112\Volume-64\BLO\BPI\BONIFICI\936;Vuoto;5772;0;No
bps;5177;\\10.0.0.118\Volume-77\popsondrio\banca\2007\5177;File Tecnico;0;0;Si
bps;238910;\\10.0.0.119\Volume-144\popsondrio\banca\238910;File Tecnico;0;0;Si
bps;246478;\\10.0.0.119\Volume-147\popsondrio\banca\246478;File Tecnico;0;0;Si
bps;251872;\\10.0.0.119\Volume-150\popsondrio\banca\251872;File Tecnico;0;0;Si
bps;257925;\\10.0.0.120\Volume-152\popsondrio\banca\257925;File Tecnico;0;0;Si
bps;264695;\\10.0.0.120\Volume-155\popsondrio\banca\264695;File Tecnico;0;0;Si
bps;271569;\\10.0.0.120\Volume-160\popsondrio\banca\271569;File Tecnico;0;0;Si
bps;277057;\\10.0.0.122\Volume-162\popsondrio\banca\277057;File Tecnico;0;0;Si
bps;284419;\\10.0.0.122\Volume-166\popsondrio\banca\284419;File Tecnico;0;0;Si
bps;294286;\\10.0.0.122\Volume-169\popsondrio\banca\294286;File Tecnico;0;0;Si
bps;299503;\\10.0.0.122\Volume-172\popsondrio\banca\299503;File Tecnico;0;0;Si
bps;304159;\\10.0.0.122\Volume-174\popsondrio\banca\304159;File Tecnico;0;0;Si
bps;310151;\\10.0.0.122\Volume-177\popsondrio\banca\310151;File Tecnico;0;0;Si
bps;316580;\\10.0.0.122\Volume-179\popsondrio\banca\316580;File Tecnico;0;0;Si
bps;322614;\\10.0.0.122\Volume-181\popsondrio\banca\322614;File Tecnico;0;0;Si
bps;328405;\\10.0.0.122\Volume-181\popsondrio\banca\328405;File Tecnico;0;0;Si
bps;333054;\\10.0.0.122\Volume-185\popsondrio\banca\333054;File Tecnico;0;0;Si
bps_mav;37335;\\10.0.0.119\Volume-144\popsondrio\mav\37335;File Tecnico;0;0;Si
bps_mav;38637;\\10.0.0.119\Volume-147\popsondrio\mav\38637;File Tecnico;0;0;Si
bps_mav;39131;\\10.0.0.119\Volume-150\popsondrio\mav\39131;File Tecnico;0;0;Si
bps_mav;40462;\\10.0.0.120\Volume-152\popsondrio\mav\40462;File Tecnico;0;0;Si
bps_mav;41559;\\10.0.0.120\Volume-155\popsondrio\mav\41559;File Tecnico;0;0;Si
bps_mav;42415;\\10.0.0.120\Volume-160\popsondrio\mav\42415;File Tecnico;0;0;Si
bps_mav;43676;\\10.0.0.122\Volume-162\popsondrio\mav\43676;File Tecnico;0;0;Si
bps_mav;44951;\\10.0.0.122\Volume-166\popsondrio\mav\44951;File Tecnico;0;0;Si
bps_mav;46537;\\10.0.0.122\Volume-169\popsondrio\mav\46537;File Tecnico;0;0;Si
bps_mav;47516;\\10.0.0.122\Volume-172\popsondrio\mav\47516;File Tecnico;0;0;Si
bps_mav;48601;\\10.0.0.122\Volume-174\popsondrio\mav\48601;File Tecnico;0;0;Si
bps_mav;49746;\\10.0.0.122\Volume-177\popsondrio\mav\49746;File Tecnico;0;0;Si
bps_mav;51293;\\10.0.0.122\Volume-179\popsondrio\mav\51293;File Tecnico;0;0;Si
bps_mav;52055;\\10.0.0.122\Volume-181\popsondrio\mav\52055;File Tecnico;0;0;Si
bps_mav;53367;\\10.0.0.122\Volume-183\popsondrio\mav\53367;File Tecnico;0;0;Si
bps_mav;54820;\\10.0.0.122\Volume-185\popsondrio\mav\54820;File Tecnico;0;0;Si
bre_bonifici;1122;\\10.0.0.118\Volume-74\BLO\BRE\Bonifici\1122;Inesistente;85614;0;No
bsg_bonifici;1329;\\10.0.0.118\Volume-74\BLO\BSG\Bonifici\1329;Vuoto;9053;0;No
bvc_bonifici;1332;\\10.0.0.118\Volume-74\BLO\BVC\Bonifici\1332;Vuoto;13129;0;No
cameo_ddt;275;\\10.0.0.110\Volume-21\cameo\ddt\275;File Tecnico;0;0;Si
cameo_ddt;306;\\10.0.0.110\Volume-27\cameo\ddt\306;File Tecnico;0;0;Si
cameo_ddt;326;\\10.0.0.110\Volume-56\cameo\ddt\326;File Tecnico;0;0;Si
cameo_ddt;351;\\10.0.0.120\Volume-91\cameo\ddt\351;File Tecnico;0;0;Si
cameo_ddt;362;\\10.0.0.120\Volume-97\cameo\ddt\362;File Tecnico;0;0;Si
cameo_ddt;365;\\10.0.0.120\Volume-101\cameo\ddt\365;File Tecnico;0;0;Si
cameo_ddt;381;\\10.0.0.120\Volume-106\cameo\ddt\381;File Tecnico;0;0;Si
cameo_ddt;394;\\10.0.0.121\Volume-112\cameo\ddt\394;File Tecnico;0;0;Si
cameo_ddt;400;\\10.0.0.121\Volume-114\cameo\ddt\400;File Tecnico;0;0;Si
cameo_ddt;405;\\10.0.0.121\Volume-117\cameo\ddt\405;File Tecnico;0;0;Si
cameo_ddt;416;\\10.0.0.121\Volume-123\cameo\ddt\416;File Tecnico;0;0;Si
cameo_ddt;425;\\10.0.0.121\Volume-126\cameo\ddt\425;File Tecnico;0;0;Si
cameo_ddt;430;\\10.0.0.121\Volume-128\cameo\ddt\430;File Tecnico;0;0;Si
cameo_ddt;434;\\10.0.0.119\Volume-132\cameo\ddt\434;File Tecnico;0;0;Si
cameo_ddt;442;\\10.0.0.119\Volume-136\cameo\ddt\442;File Tecnico;0;0;Si
cameo_ddt;446;\\10.0.0.119\Volume-139\cameo\ddt\446;File Tecnico;0;0;Si
cameo_ddt;450;\\10.0.0.119\Volume-141\cameo\ddt\450;File Tecnico;0;0;Si
cameo_ddt;459;\\10.0.0.119\Volume-144\cameo\ddt\459;File Tecnico;0;0;Si
cameo_ddt;464;\\10.0.0.119\Volume-147\cameo\ddt\464;File Tecnico;0;0;Si
cameo_ddt;469;\\10.0.0.119\Volume-150\cameo\ddt\469;File Tecnico;0;0;Si
cameo_ddt;477;\\10.0.0.120\Volume-152\cameo\ddt\477;File Tecnico;0;0;Si
cameo_ddt;483;\\10.0.0.120\Volume-155\cameo\ddt\483;File Tecnico;0;0;Si
cameo_ddt;490;\\10.0.0.120\Volume-160\cameo\ddt\490;File Tecnico;0;0;Si
cameo_ddt;495;\\10.0.0.122\Volume-162\cameo\ddt\495;File Tecnico;0;0;Si
cameo_ddt;502;\\10.0.0.122\Volume-166\cameo\ddt\502;File Tecnico;0;0;Si
cameo_ddt;512;\\10.0.0.122\Volume-169\cameo\ddt\512;File Tecnico;0;0;Si
cameo_ddt;519;\\10.0.0.122\Volume-172\cameo\ddt\519;Inesistente;0;0;Si
cameo_ddt;522;\\10.0.0.122\Volume-174\cameo\ddt\522;File Tecnico;0;0;Si
cameo_ddt;530;\\10.0.0.122\Volume-177\cameo\ddt\530;File Tecnico;0;0;Si
cameo_ddt;536;\\10.0.0.122\Volume-179\cameo\ddt\536;File Tecnico;0;0;Si
cameo_ddt;540;\\10.0.0.122\Volume-181\cameo\ddt\540;File Tecnico;0;0;Si
cameo_ddt;544;\\10.0.0.122\Volume-183\cameo\ddt\544;File Tecnico;0;0;Si
cameo_ddt;546;\\10.0.0.122\Volume-185\cameo\ddt\546;File Tecnico;0;0;Si
Candy_DocumentazioneTecnica;100;\\10.0.0.122\Volume-179\Candy\DocumentazioneTecnica\100;File Tecnico;0;0;Si
Candy_DocumentazioneTecnica;104;\\10.0.0.122\Volume-185\Candy\DocumentazioneTecnica\104;File Tecnico;0;0;Si
CANON_FattureAttive;1;\\10.0.0.112\Volume-65\canon\FattureAttive\1;Inesistente;0;0;Si
CANON_FattureAttive;1409;\\10.0.0.121\Volume-123\canon\FattureAttive\1409;File Tecnico;0;0;Si
CANON_FattureAttive;1494;\\10.0.0.119\Volume-132\canon\FattureAttive\1494;File Tecnico;0;0;Si
CANON_FattureAttive;1506;\\10.0.0.119\Volume-144\canon\FattureAttive\1506;File Tecnico;0;0;Si
CANON_FattureAttive;1508;\\10.0.0.120\Volume-155\canon\FattureAttive\1508;File Tecnico;0;0;Si
CANON_FattureAttive;1511;\\10.0.0.122\Volume-169\canon\FattureAttive\1511;File Tecnico;0;0;Si
CANON_FattureAttive;1513;\\10.0.0.122\Volume-185\canon\FattureAttive\1513;File Tecnico;0;0;Si
CANON_FatturePassive;100;\\10.0.0.121\Volume-126\Canon\FatturePassive\100;File Tecnico;0;0;Si
CANON_FatturePassive;219;\\10.0.0.121\Volume-128\Canon\FatturePassive\219;File Tecnico;0;0;Si
CANON_FatturePassive;288;\\10.0.0.119\Volume-132\Canon\FatturePassive\288;File Tecnico;0;0;Si
CANON_FatturePassive;394;\\10.0.0.119\Volume-136\Canon\FatturePassive\394;File Tecnico;0;0;Si
CANON_FatturePassive;460;\\10.0.0.119\Volume-139\canon\FatturePassive\460;File Tecnico;0;0;Si
CANON_FatturePassive;555;\\10.0.0.119\Volume-141\canon\FatturePassive\555;File Tecnico;0;0;Si
CANON_FatturePassive;665;\\10.0.0.119\Volume-144\canon\FatturePassive\665;File Tecnico;0;0;Si
CANON_FatturePassive;767;\\10.0.0.119\Volume-147\canon\FatturePassive\767;File Tecnico;0;0;Si
CANON_FatturePassive;833;\\10.0.0.119\Volume-150\canon\FatturePassive\833;File Tecnico;0;0;Si
CANON_FatturePassive;913;\\10.0.0.120\Volume-152\canon\FatturePassive\913;File Tecnico;0;0;Si
